,gene,comparison,log2fc,pval,padj,mean_logCPM_case,mean_logCPM_ctrl,n_case_samples,n_ctrl_samples,mode
2348,Arhgef28,Pdl1_wt+C57_vs_Pdl1_cre,0.9968892038573189,0.45400710892265844,0.9381946077578847,7.513444386795675,6.516555182938356,3,5,pseudobulk_mean
2349,Lamtor5,Pdl1_wt+C57_vs_Pdl1_cre,-0.37570031344047106,0.4541900310562381,0.9381946077578847,4.891644820888032,5.267345134328503,3,5,pseudobulk_mean
2350,Dcx,Pdl1_wt+C57_vs_Pdl1_cre,0.6304866219474325,0.454606680818144,0.9381946077578847,1.9757497975783895,1.345263175630957,3,5,pseudobulk_mean
2351,Ntng2,Pdl1_wt+C57_vs_Pdl1_cre,0.756006043486984,0.45460673855552924,0.9381946077578847,6.16524638396121,5.409240340474226,3,5,pseudobulk_mean
2352,Lum,Pdl1_wt+C57_vs_Pdl1_cre,0.9546192223102032,0.45463252315145386,0.9381946077578847,9.616064479733,8.661445257422796,3,5,pseudobulk_mean
2353,Pitrm1,Pdl1_wt+C57_vs_Pdl1_cre,0.42903683255485703,0.4546715267225747,0.9381946077578847,8.62633833887225,8.197301506317393,3,5,pseudobulk_mean
2354,Fosl2,Pdl1_wt+C57_vs_Pdl1_cre,0.659676175713428,0.45518332870073164,0.9381946077578847,8.402172428514698,7.74249625280127,3,5,pseudobulk_mean
2355,Atp2a3,Pdl1_wt+C57_vs_Pdl1_cre,-0.4478526407680956,0.4551941052633243,0.9381946077578847,5.019327625520071,5.467180266288167,3,5,pseudobulk_mean
2356,Efna2,Pdl1_wt+C57_vs_Pdl1_cre,1.2495012913505046,0.45526986711036493,0.9381946077578847,4.1298919043513775,2.880390613000873,3,5,pseudobulk_mean
2357,Idh2,Pdl1_wt+C57_vs_Pdl1_cre,-0.7728241329821408,0.4556630081411379,0.9381946077578847,8.53913852380272,9.31196265678486,3,5,pseudobulk_mean
2358,Mtf1,Pdl1_wt+C57_vs_Pdl1_cre,-0.22711657118715323,0.4558040954683547,0.9381946077578847,5.451113714926951,5.678230286114104,3,5,pseudobulk_mean
2359,Hoxc5,Pdl1_wt+C57_vs_Pdl1_cre,0.7158839920584441,0.45580482227053165,0.9381946077578847,3.3371047871589865,2.6212207951005424,3,5,pseudobulk_mean
2360,Nrip1,Pdl1_wt+C57_vs_Pdl1_cre,0.5487689419583468,0.4559500316829138,0.9381946077578847,5.771212975836689,5.222444033878342,3,5,pseudobulk_mean
2361,Slc13a4,Pdl1_wt+C57_vs_Pdl1_cre,-0.12750147193813452,0.4559609560338974,0.9381946077578847,0.1527900446299675,0.28029151656810203,3,5,pseudobulk_mean
2362,Lamp2,Pdl1_wt+C57_vs_Pdl1_cre,0.282342335159834,0.4562701544690788,0.9381946077578847,10.108034518928712,9.825692183768878,3,5,pseudobulk_mean
2363,Sin3a,Pdl1_wt+C57_vs_Pdl1_cre,-0.10669367719557332,0.45665529414442435,0.9381946077578847,7.900350365938373,8.007044043133947,3,5,pseudobulk_mean
2364,Ros1,Pdl1_wt+C57_vs_Pdl1_cre,0.18031940524692286,0.4568597453039696,0.9381946077578847,0.28796005475662884,0.10764064950970598,3,5,pseudobulk_mean
2365,Yeats2,Pdl1_wt+C57_vs_Pdl1_cre,0.17951424360573753,0.4569247525601666,0.9381946077578847,6.40134122213026,6.221826978524523,3,5,pseudobulk_mean
2366,Akap5,Pdl1_wt+C57_vs_Pdl1_cre,-0.30910493631036706,0.4570133664773559,0.9381946077578847,2.912492076329332,3.221597012639699,3,5,pseudobulk_mean
2367,Kmt2b,Pdl1_wt+C57_vs_Pdl1_cre,-0.20636032393687387,0.4573447179729457,0.9381946077578847,8.767762933402736,8.97412325733961,3,5,pseudobulk_mean
2368,Fzd8,Pdl1_wt+C57_vs_Pdl1_cre,0.8023996504468909,0.45755374821185735,0.9381946077578847,4.031451972758393,3.2290523223115017,3,5,pseudobulk_mean
2369,Polb,Pdl1_wt+C57_vs_Pdl1_cre,0.4698950157210602,0.45762370743202485,0.9381946077578847,6.694593166408313,6.224698150687253,3,5,pseudobulk_mean
2370,Arhgap44,Pdl1_wt+C57_vs_Pdl1_cre,1.0443025361920215,0.457680450210879,0.9381946077578847,5.948534180356173,4.904231644164152,3,5,pseudobulk_mean
2371,Rab27a,Pdl1_wt+C57_vs_Pdl1_cre,-0.8400809745829898,0.45772302864388037,0.9381946077578847,7.422320664737653,8.262401639320643,3,5,pseudobulk_mean
2372,Dysf,Pdl1_wt+C57_vs_Pdl1_cre,-0.5019582658957971,0.45782379320973354,0.9381946077578847,5.072980184976391,5.574938450872188,3,5,pseudobulk_mean
2373,Odc1,Pdl1_wt+C57_vs_Pdl1_cre,-0.41579613323261455,0.45785410136110904,0.9381946077578847,8.507145479066223,8.922941612298837,3,5,pseudobulk_mean
2374,Gnao1,Pdl1_wt+C57_vs_Pdl1_cre,-0.8967777678666975,0.4578937632812773,0.9381946077578847,7.045723086121178,7.942500853987876,3,5,pseudobulk_mean
2375,Parvb,Pdl1_wt+C57_vs_Pdl1_cre,-1.1236894778259883,0.4579545277278055,0.9381946077578847,7.430269227690549,8.553958705516537,3,5,pseudobulk_mean
2376,Shank3,Pdl1_wt+C57_vs_Pdl1_cre,-0.5183685184763425,0.4579633946693034,0.9381946077578847,4.5018088476338916,5.020177366110234,3,5,pseudobulk_mean
2377,Itga11,Pdl1_wt+C57_vs_Pdl1_cre,0.6612323896664325,0.45806060677629656,0.9381946077578847,5.4198628222515985,4.758630432585166,3,5,pseudobulk_mean
2378,Selp,Pdl1_wt+C57_vs_Pdl1_cre,0.8128407823256834,0.4582333700704657,0.9381946077578847,4.235758956498574,3.422918174172891,3,5,pseudobulk_mean
2379,Gldc,Pdl1_wt+C57_vs_Pdl1_cre,0.767848543600794,0.45847429154149166,0.9381946077578847,3.4534520244980835,2.6856034808972895,3,5,pseudobulk_mean
2380,Cysltr1,Pdl1_wt+C57_vs_Pdl1_cre,-0.4614135892717446,0.4587758298525183,0.9381946077578847,3.0283111132152225,3.489724702486967,3,5,pseudobulk_mean
2381,Ap3b1,Pdl1_wt+C57_vs_Pdl1_cre,0.06248744143910656,0.45884935614345107,0.9381946077578847,8.442014321592138,8.379526880153032,3,5,pseudobulk_mean
2382,G6pc2,Pdl1_wt+C57_vs_Pdl1_cre,0.246682207773867,0.45903931160048916,0.9381946077578847,0.5601279100610203,0.31344570228715324,3,5,pseudobulk_mean
2383,Klc2,Pdl1_wt+C57_vs_Pdl1_cre,-0.3513727204015815,0.45932140438397956,0.9381946077578847,7.108576659491207,7.459949379892788,3,5,pseudobulk_mean
2384,Il3ra,Pdl1_wt+C57_vs_Pdl1_cre,0.31640684715746104,0.4595498679293517,0.9381946077578847,1.3952417463950646,1.0788348992376036,3,5,pseudobulk_mean
2385,Itgal,Pdl1_wt+C57_vs_Pdl1_cre,-0.6596260560189089,0.45971894371683064,0.9381946077578847,5.017972190775975,5.677598246794884,3,5,pseudobulk_mean
2386,Eva1a,Pdl1_wt+C57_vs_Pdl1_cre,1.0049059125096838,0.46010468977721436,0.9381946077578847,5.262347516750397,4.2574416042407135,3,5,pseudobulk_mean
2387,Erg,Pdl1_wt+C57_vs_Pdl1_cre,-0.3479523572893295,0.4601418853151331,0.9381946077578847,3.466404405431577,3.8143567627209065,3,5,pseudobulk_mean
2388,Cd8b1,Pdl1_wt+C57_vs_Pdl1_cre,-0.5230120261730611,0.46021326674427165,0.9381946077578847,2.629219635749115,3.152231661922176,3,5,pseudobulk_mean
2389,Prmt7,Pdl1_wt+C57_vs_Pdl1_cre,-0.35941950620955065,0.4603043464738906,0.9381946077578847,6.418236053390774,6.7776555596003245,3,5,pseudobulk_mean
2390,Adh5,Pdl1_wt+C57_vs_Pdl1_cre,-0.2256789860660291,0.4603960136018604,0.9381946077578847,8.311699818421289,8.537378804487318,3,5,pseudobulk_mean
2391,Tnfsf12,Pdl1_wt+C57_vs_Pdl1_cre,-0.5208113791361093,0.46125381474405447,0.9381946077578847,4.411037409089505,4.931848788225614,3,5,pseudobulk_mean
2392,Patz1,Pdl1_wt+C57_vs_Pdl1_cre,-0.3309844620097673,0.4613532854633936,0.9381946077578847,7.2865751013356705,7.617559563345438,3,5,pseudobulk_mean
2393,Adarb1,Pdl1_wt+C57_vs_Pdl1_cre,0.6235584634451588,0.46144949231047083,0.9381946077578847,6.440763289030516,5.817204825585358,3,5,pseudobulk_mean
2394,Ccr5,Pdl1_wt+C57_vs_Pdl1_cre,-0.895596529498575,0.46171598883961545,0.9381946077578847,4.964610276327556,5.860206805826131,3,5,pseudobulk_mean
2395,Tbx1,Pdl1_wt+C57_vs_Pdl1_cre,1.3174421449446543,0.46178066026201015,0.9381946077578847,6.938715190707735,5.621273045763081,3,5,pseudobulk_mean
2396,Enpp1,Pdl1_wt+C57_vs_Pdl1_cre,0.6728837958570608,0.46208376434769644,0.9381946077578847,5.8944551668444864,5.221571370987426,3,5,pseudobulk_mean
2397,Adgra2,Pdl1_wt+C57_vs_Pdl1_cre,-0.4369524514207157,0.4623000710325282,0.9381946077578847,6.388380285267689,6.825332736688405,3,5,pseudobulk_mean
2398,Ahr,Pdl1_wt+C57_vs_Pdl1_cre,-0.3551497396708605,0.46231262263086065,0.9381946077578847,6.856650340699518,7.211800080370378,3,5,pseudobulk_mean
2399,Crxos,Pdl1_wt+C57_vs_Pdl1_cre,0.21619146286648006,0.4630702703049463,0.9381946077578847,2.554976542897704,2.338785080031224,3,5,pseudobulk_mean
2400,Tbr1,Pdl1_wt+C57_vs_Pdl1_cre,-0.3252909393594202,0.4635009093875746,0.9381946077578847,0.5702325890325516,0.8955235283919718,3,5,pseudobulk_mean
2401,Emilin1,Pdl1_wt+C57_vs_Pdl1_cre,-0.7307599433061469,0.46350556930777637,0.9381946077578847,7.103522329567039,7.834282272873186,3,5,pseudobulk_mean
2402,Lrp12,Pdl1_wt+C57_vs_Pdl1_cre,-0.267214138186886,0.4637043878407675,0.9381946077578847,6.635904701551585,6.903118839738471,3,5,pseudobulk_mean
2403,Ptpn11,Pdl1_wt+C57_vs_Pdl1_cre,0.16596443778320946,0.46380299628422283,0.9381946077578847,8.670382932607346,8.504418494824137,3,5,pseudobulk_mean
2404,Lpar1,Pdl1_wt+C57_vs_Pdl1_cre,0.7641408465941284,0.46389179241475187,0.9381946077578847,4.851289546231508,4.08714869963738,3,5,pseudobulk_mean
2405,Nlrp9b,Pdl1_wt+C57_vs_Pdl1_cre,0.39837654278204915,0.46427598176944157,0.9381946077578847,0.9035159009283138,0.5051393581462646,3,5,pseudobulk_mean
2406,Gadd45a,Pdl1_wt+C57_vs_Pdl1_cre,-0.728706876551489,0.4643513725652008,0.9381946077578847,2.5924428771245416,3.3211497536760306,3,5,pseudobulk_mean
2407,Camsap1,Pdl1_wt+C57_vs_Pdl1_cre,0.23237147990685525,0.4643911738917764,0.9381946077578847,8.093785178628279,7.861413698721424,3,5,pseudobulk_mean
2408,Cd163,Pdl1_wt+C57_vs_Pdl1_cre,0.6824090401966973,0.4645382770457249,0.9381946077578847,8.966992535348254,8.284583495151557,3,5,pseudobulk_mean
2409,Erbb2,Pdl1_wt+C57_vs_Pdl1_cre,0.6100467324888141,0.4646315431406169,0.9381946077578847,7.323668717158678,6.713621984669864,3,5,pseudobulk_mean
2410,Tnfsf14,Pdl1_wt+C57_vs_Pdl1_cre,-0.5303803518807384,0.4654265367798291,0.9381946077578847,1.300992807365808,1.8313731592465463,3,5,pseudobulk_mean
2411,Wnt10b,Pdl1_wt+C57_vs_Pdl1_cre,1.171227680735365,0.4656847543059065,0.9381946077578847,4.0473316590844925,2.8761039783491276,3,5,pseudobulk_mean
2412,Ank2,Pdl1_wt+C57_vs_Pdl1_cre,-0.606518422125319,0.4658247586648382,0.9381946077578847,5.302488123451286,5.909006545576605,3,5,pseudobulk_mean
2413,Adamts13,Pdl1_wt+C57_vs_Pdl1_cre,0.4696441984407844,0.46592985919199814,0.9381946077578847,1.0708838500113698,0.6012396515705853,3,5,pseudobulk_mean
2414,Gria4,Pdl1_wt+C57_vs_Pdl1_cre,-1.140954191003626,0.4660214417801211,0.9381946077578847,4.468363326434885,5.6093175174385115,3,5,pseudobulk_mean
2415,Cd2bp2,Pdl1_wt+C57_vs_Pdl1_cre,-0.24605655807333005,0.4664967059967927,0.9381946077578847,6.615315213238294,6.8613717713116245,3,5,pseudobulk_mean
2416,Slc52a3,Pdl1_wt+C57_vs_Pdl1_cre,0.9170454059414288,0.4666288082358309,0.9381946077578847,4.648099390004968,3.7310539840635393,3,5,pseudobulk_mean
2417,Tnfrsf11a,Pdl1_wt+C57_vs_Pdl1_cre,-0.6035720481783038,0.46687612326564937,0.9381946077578847,5.20801052510627,5.811582573284574,3,5,pseudobulk_mean
2418,Grik2,Pdl1_wt+C57_vs_Pdl1_cre,-1.1674715028836617,0.4669671387047168,0.9381946077578847,5.167435524381399,6.334907027265061,3,5,pseudobulk_mean
2419,Dusp1,Pdl1_wt+C57_vs_Pdl1_cre,-0.6029996672171922,0.46702845549561145,0.9381946077578847,6.18348834834045,6.786488015557643,3,5,pseudobulk_mean
2420,Scn5a,Pdl1_wt+C57_vs_Pdl1_cre,0.755066324576096,0.46707127424051864,0.9381946077578847,3.568668428855361,2.813602104279265,3,5,pseudobulk_mean
2421,Cyfip1,Pdl1_wt+C57_vs_Pdl1_cre,0.13895890644616138,0.46726889369779384,0.9381946077578847,8.825040066724148,8.686081160277986,3,5,pseudobulk_mean
2422,Stau2,Pdl1_wt+C57_vs_Pdl1_cre,0.2796785491212921,0.46776773364730406,0.9381946077578847,5.749819215427427,5.4701406663061345,3,5,pseudobulk_mean
2423,Cidea,Pdl1_wt+C57_vs_Pdl1_cre,1.273124215930416,0.46821018838600725,0.9381946077578847,8.539177979522115,7.2660537635916995,3,5,pseudobulk_mean
2424,Bsn,Pdl1_wt+C57_vs_Pdl1_cre,-0.5858288766784785,0.46835470484792185,0.9381946077578847,2.8069116067958713,3.3927404834743498,3,5,pseudobulk_mean
2425,Adamts18,Pdl1_wt+C57_vs_Pdl1_cre,1.3296718527456246,0.46835786633329496,0.9381946077578847,3.4164158315610162,2.0867439788153916,3,5,pseudobulk_mean
2426,Clmp,Pdl1_wt+C57_vs_Pdl1_cre,0.826792610312145,0.4684193756088345,0.9381946077578847,6.244636593585079,5.417843983272934,3,5,pseudobulk_mean
2427,Grpel1,Pdl1_wt+C57_vs_Pdl1_cre,-0.427424129146047,0.46851705104142793,0.9381946077578847,6.706737413493133,7.13416154263918,3,5,pseudobulk_mean
2428,Kif2b,Pdl1_wt+C57_vs_Pdl1_cre,0.2828799214673876,0.468626445887285,0.9381946077578847,0.4332034628761194,0.15032354140873175,3,5,pseudobulk_mean
2429,Pde1c,Pdl1_wt+C57_vs_Pdl1_cre,-0.7737577312725668,0.46907454632950046,0.9381946077578847,2.643378046421322,3.417135777693889,3,5,pseudobulk_mean
2430,Sez6,Pdl1_wt+C57_vs_Pdl1_cre,-0.21243330342929875,0.4694023828664475,0.9381946077578847,0.21207693870474312,0.42451024213404187,3,5,pseudobulk_mean
2431,Itsn1,Pdl1_wt+C57_vs_Pdl1_cre,-0.3027924803663087,0.46941320170051637,0.9381946077578847,8.811992972767122,9.11478545313343,3,5,pseudobulk_mean
2432,Ublcp1,Pdl1_wt+C57_vs_Pdl1_cre,-0.45691393092953625,0.4694221959986904,0.9381946077578847,4.673282418370945,5.130196349300482,3,5,pseudobulk_mean
2433,Prl3a1,Pdl1_wt+C57_vs_Pdl1_cre,-0.16341723082282714,0.4694262881616871,0.9381946077578847,0.21207693870474312,0.37549416952757025,3,5,pseudobulk_mean
2434,Ern1,Pdl1_wt+C57_vs_Pdl1_cre,-0.2097550859235655,0.4697425410302615,0.9381946077578847,7.649921931251384,7.85967701717495,3,5,pseudobulk_mean
2435,Ly6g6d,Pdl1_wt+C57_vs_Pdl1_cre,2.0285015822131878,0.46981035652582925,0.9381946077578847,5.415801290677021,3.3872997084638334,3,5,pseudobulk_mean
2436,Pten,Pdl1_wt+C57_vs_Pdl1_cre,-0.21747819855568729,0.4700267297211669,0.9381946077578847,8.924046246128704,9.141524444684391,3,5,pseudobulk_mean
2437,Babam2,Pdl1_wt+C57_vs_Pdl1_cre,-0.446398985816292,0.47005096400324947,0.9381946077578847,5.464138633713598,5.91053761952989,3,5,pseudobulk_mean
2438,Ankrd13d,Pdl1_wt+C57_vs_Pdl1_cre,0.5731471145041587,0.47019704129331413,0.9381946077578847,4.468396216890468,3.895249102386309,3,5,pseudobulk_mean
2439,Hdc,Pdl1_wt+C57_vs_Pdl1_cre,0.45801237807163875,0.4702291615781572,0.9381946077578847,1.8372776249202427,1.379265246848604,3,5,pseudobulk_mean
2440,Ift27,Pdl1_wt+C57_vs_Pdl1_cre,-0.4170795109913925,0.4707783398454298,0.9381946077578847,5.932389331474087,6.3494688424654795,3,5,pseudobulk_mean
2441,Cntn1,Pdl1_wt+C57_vs_Pdl1_cre,0.5681616614822076,0.47085120550942744,0.9381946077578847,2.734757030465248,2.1665953689830406,3,5,pseudobulk_mean
2442,St6galnac5,Pdl1_wt+C57_vs_Pdl1_cre,0.6143022045309579,0.4709482722539595,0.9381946077578847,3.350539666121398,2.73623746159044,3,5,pseudobulk_mean
2443,Notch1,Pdl1_wt+C57_vs_Pdl1_cre,1.0302052871295224,0.4711316644405578,0.9381946077578847,8.87835825619174,7.848152969062218,3,5,pseudobulk_mean
2444,Flt3,Pdl1_wt+C57_vs_Pdl1_cre,-0.5025635576572443,0.47158965605145875,0.9381946077578847,3.386678918171542,3.8892424758287865,3,5,pseudobulk_mean
2445,Nxn,Pdl1_wt+C57_vs_Pdl1_cre,0.46613553586341716,0.471829339823145,0.9381946077578847,7.1401551104522545,6.674019574588837,3,5,pseudobulk_mean
2446,Tgfb1,Pdl1_wt+C57_vs_Pdl1_cre,-0.17935536968738486,0.4719379539718866,0.9381946077578847,6.043939235078054,6.223294604765439,3,5,pseudobulk_mean
2447,Capn1,Pdl1_wt+C57_vs_Pdl1_cre,0.5761183231832181,0.4720216813193127,0.9381946077578847,8.746736406282308,8.17061808309909,3,5,pseudobulk_mean
2448,Kdm6b,Pdl1_wt+C57_vs_Pdl1_cre,0.25546084451029394,0.4721226630317569,0.9381946077578847,9.413587009595723,9.158126165085429,3,5,pseudobulk_mean
2449,Mecom,Pdl1_wt+C57_vs_Pdl1_cre,-1.1597991188520558,0.47212964878336855,0.9381946077578847,4.881981135980996,6.041780254833052,3,5,pseudobulk_mean
2450,Barx1,Pdl1_wt+C57_vs_Pdl1_cre,-0.3811659739303057,0.4722450087142518,0.9381946077578847,0.432032168543351,0.8131981424736567,3,5,pseudobulk_mean
2451,Commd10,Pdl1_wt+C57_vs_Pdl1_cre,-0.18900102559763,0.47234417266091006,0.9381946077578847,5.145421425256476,5.334422450854106,3,5,pseudobulk_mean
2452,Ncf4,Pdl1_wt+C57_vs_Pdl1_cre,-0.5220349721054287,0.47275417263519054,0.9381946077578847,4.5254494421405544,5.047484414245983,3,5,pseudobulk_mean
2453,Msi1,Pdl1_wt+C57_vs_Pdl1_cre,1.03917302059407,0.4729168485236732,0.9381946077578847,3.9913010041688985,2.9521279835748286,3,5,pseudobulk_mean
2454,Wdr62,Pdl1_wt+C57_vs_Pdl1_cre,-0.6306241789411038,0.47307101068065016,0.9381946077578847,5.862783481177455,6.493407660118558,3,5,pseudobulk_mean
2455,Fmc1,Pdl1_wt+C57_vs_Pdl1_cre,-0.6161792742177434,0.4731510351793602,0.9381946077578847,7.685664912765939,8.301844186983683,3,5,pseudobulk_mean
2456,Mei4,Pdl1_wt+C57_vs_Pdl1_cre,-0.4014161169301118,0.4731882924272814,0.9381946077578847,0.6952979201876817,1.0967140371177935,3,5,pseudobulk_mean
2457,Slc2a5,Pdl1_wt+C57_vs_Pdl1_cre,-1.089249591089117,0.47337923336580123,0.9381946077578847,7.115100366387671,8.204349957476788,3,5,pseudobulk_mean
2458,Celsr2,Pdl1_wt+C57_vs_Pdl1_cre,0.6821875660168857,0.473612600723139,0.9381946077578847,8.803716099878487,8.121528533861602,3,5,pseudobulk_mean
2459,Ring1,Pdl1_wt+C57_vs_Pdl1_cre,0.2306251007250264,0.4743928180699821,0.9381946077578847,8.892326658881744,8.661701558156718,3,5,pseudobulk_mean
2460,Lyplal1,Pdl1_wt+C57_vs_Pdl1_cre,-0.5158720752088382,0.4745943470095506,0.9381946077578847,5.161133265918785,5.677005341127623,3,5,pseudobulk_mean
2461,Cd68,Pdl1_wt+C57_vs_Pdl1_cre,-0.5236382660632914,0.47466963096626974,0.9381946077578847,6.599639003521362,7.123277269584653,3,5,pseudobulk_mean
2462,Sptan1,Pdl1_wt+C57_vs_Pdl1_cre,-0.23177213449698897,0.4747167031615962,0.9381946077578847,10.919562589334825,11.151334723831814,3,5,pseudobulk_mean
2463,Sema3f,Pdl1_wt+C57_vs_Pdl1_cre,0.5288131439025712,0.47485987936501484,0.9381946077578847,7.2198423664015685,6.691029222498997,3,5,pseudobulk_mean
2464,Inka2,Pdl1_wt+C57_vs_Pdl1_cre,0.29411132851921895,0.47512531577264605,0.9381946077578847,3.8831853815904958,3.589074053071277,3,5,pseudobulk_mean
2465,Nos2,Pdl1_wt+C57_vs_Pdl1_cre,0.44345733345297544,0.4754623599632194,0.9381946077578847,3.0626765191190004,2.619219185666025,3,5,pseudobulk_mean
2466,Sphk2,Pdl1_wt+C57_vs_Pdl1_cre,-0.38687450514880695,0.475575131178776,0.9381946077578847,6.56449118453401,6.951365689682817,3,5,pseudobulk_mean
2467,Sox21,Pdl1_wt+C57_vs_Pdl1_cre,0.951508583710206,0.47566466318353984,0.9381946077578847,6.159462026221097,5.207953442510891,3,5,pseudobulk_mean
2468,Ipmk,Pdl1_wt+C57_vs_Pdl1_cre,-0.37581566117402065,0.47591651278975877,0.9381946077578847,6.699606273293663,7.075421934467684,3,5,pseudobulk_mean
2469,Unc13b,Pdl1_wt+C57_vs_Pdl1_cre,0.5953967617274847,0.47626389945997877,0.9381946077578847,4.509528750075843,3.914131988348358,3,5,pseudobulk_mean
2470,Wnt7b,Pdl1_wt+C57_vs_Pdl1_cre,0.8052773128344315,0.47626580795318063,0.9381946077578847,5.663510538504052,4.85823322566962,3,5,pseudobulk_mean
2471,Golga3,Pdl1_wt+C57_vs_Pdl1_cre,0.2999186111885601,0.47636203362701446,0.9381946077578847,8.008940110207309,7.709021499018749,3,5,pseudobulk_mean
2472,Ntrk3,Pdl1_wt+C57_vs_Pdl1_cre,-0.4312904549882961,0.4764308394262882,0.9381946077578847,2.967504425048167,3.398794880036463,3,5,pseudobulk_mean
2473,Prrxl1,Pdl1_wt+C57_vs_Pdl1_cre,0.2099336804211987,0.4764784056357868,0.9381946077578847,0.4475709679509401,0.2376372875297414,3,5,pseudobulk_mean
2474,Map2k1,Pdl1_wt+C57_vs_Pdl1_cre,-0.3426078239506838,0.47671415597820527,0.9381946077578847,7.9315613439125086,8.274169167863192,3,5,pseudobulk_mean
2475,Sema6d,Pdl1_wt+C57_vs_Pdl1_cre,-0.536672471671995,0.4769155018907626,0.9381946077578847,5.532725048170367,6.069397519842362,3,5,pseudobulk_mean
2476,Cyp11a1,Pdl1_wt+C57_vs_Pdl1_cre,0.5616303851252522,0.47706018913169057,0.9381946077578847,2.6020257410838283,2.040395355958576,3,5,pseudobulk_mean
2477,Oprd1,Pdl1_wt+C57_vs_Pdl1_cre,0.8332194647434727,0.47732076170541893,0.9381946077578847,1.9769703513521757,1.143750886608703,3,5,pseudobulk_mean
2478,Tnnc1,Pdl1_wt+C57_vs_Pdl1_cre,0.22592558697751852,0.47735714814776187,0.9381946077578847,1.14446277071602,0.9185371837385015,3,5,pseudobulk_mean
2479,Actg2,Pdl1_wt+C57_vs_Pdl1_cre,0.5909933531452483,0.4773986201472573,0.9381946077578847,4.5012818475389915,3.9102884943937433,3,5,pseudobulk_mean
2480,Actr2,Pdl1_wt+C57_vs_Pdl1_cre,-0.14240126331217873,0.4777688283880604,0.9381946077578847,9.778744298854692,9.92114556216687,3,5,pseudobulk_mean
2481,Eif4enif1,Pdl1_wt+C57_vs_Pdl1_cre,-0.11458000463383033,0.4780308171691596,0.9381946077578847,7.407991868360466,7.5225718729942965,3,5,pseudobulk_mean
2482,Exph5,Pdl1_wt+C57_vs_Pdl1_cre,0.9876458495760536,0.47825526547836095,0.9381946077578847,6.252259422110566,5.264613572534512,3,5,pseudobulk_mean
2483,Cnn1,Pdl1_wt+C57_vs_Pdl1_cre,0.7724479503205144,0.47860344239581804,0.9381946077578847,3.3981088351189577,2.6256608847984433,3,5,pseudobulk_mean
2484,Ackr1,Pdl1_wt+C57_vs_Pdl1_cre,0.8442172378876727,0.4786070793128764,0.9381946077578847,4.820030484815941,3.9758132469282685,3,5,pseudobulk_mean
2485,Col6a2,Pdl1_wt+C57_vs_Pdl1_cre,0.5981650639869276,0.47897587454683077,0.9381946077578847,11.19752301048222,10.599357946495292,3,5,pseudobulk_mean
2486,Gdnf,Pdl1_wt+C57_vs_Pdl1_cre,0.7395219411978609,0.47922028683311546,0.9381946077578847,4.962116159899091,4.22259421870123,3,5,pseudobulk_mean
2487,Gjb2,Pdl1_wt+C57_vs_Pdl1_cre,1.4194832498935863,0.47938368944301235,0.9381946077578847,8.449878427320526,7.030395177426939,3,5,pseudobulk_mean
2488,Stra6l,Pdl1_wt+C57_vs_Pdl1_cre,0.2257551561312694,0.47946263594577143,0.9381946077578847,2.1006046407686947,1.8748494846374253,3,5,pseudobulk_mean
2489,Map1b,Pdl1_wt+C57_vs_Pdl1_cre,-0.6019310361375219,0.47946372563210815,0.9381946077578847,7.156415440182516,7.758346476320038,3,5,pseudobulk_mean
2490,Gata5,Pdl1_wt+C57_vs_Pdl1_cre,0.28912722903599586,0.47954898930567597,0.9381946077578847,1.3306170276752998,1.041489798639304,3,5,pseudobulk_mean
2491,Scamp4,Pdl1_wt+C57_vs_Pdl1_cre,-0.38199558797208244,0.4803440223580353,0.9381946077578847,7.479687634204041,7.861683222176123,3,5,pseudobulk_mean
2492,Tbx6,Pdl1_wt+C57_vs_Pdl1_cre,0.4937904277673022,0.48046299054987507,0.9381946077578847,2.253987897515968,1.760197469748666,3,5,pseudobulk_mean
2493,Mybpc3,Pdl1_wt+C57_vs_Pdl1_cre,0.35880010355806635,0.48055844056250496,0.9381946077578847,1.461717982837038,1.1029178792789716,3,5,pseudobulk_mean
2494,Cfb,Pdl1_wt+C57_vs_Pdl1_cre,-0.48742528842300903,0.4805959759438023,0.9381946077578847,7.238416072513227,7.725841360936236,3,5,pseudobulk_mean
2495,Rtcb,Pdl1_wt+C57_vs_Pdl1_cre,-0.23361973385764045,0.4806265972107839,0.9381946077578847,8.12201647363635,8.35563620749399,3,5,pseudobulk_mean
2496,Slc12a7,Pdl1_wt+C57_vs_Pdl1_cre,-0.6741795630692033,0.4807083126399794,0.9381946077578847,7.719558385260444,8.393737948329647,3,5,pseudobulk_mean
2497,Tor1a,Pdl1_wt+C57_vs_Pdl1_cre,-0.16252719292198314,0.4811765694737991,0.9381946077578847,8.400794919576414,8.563322112498398,3,5,pseudobulk_mean
2498,Cspg5,Pdl1_wt+C57_vs_Pdl1_cre,0.4828627860500787,0.4814970298773643,0.9381946077578847,2.529777722859953,2.0469149368098742,3,5,pseudobulk_mean
2499,Avil,Pdl1_wt+C57_vs_Pdl1_cre,-0.4482458059596395,0.4817029188489089,0.9381946077578847,2.8402377670334533,3.288483572993093,3,5,pseudobulk_mean
2500,Grpr,Pdl1_wt+C57_vs_Pdl1_cre,0.6587004052217116,0.4817223942323011,0.9381946077578847,0.8649503423723828,0.20624993715067114,3,5,pseudobulk_mean
