gene,output-XETG00045__0059976__cre_24h__20250725__091031_0,output-XETG00045__0059976__cre_24h__20250725__091031_1,output-XETG00045__0059976__cre_24h__20250725__091031_2,output-XETG00045__0059976__cre_72h__20250725__091031_0,output-XETG00045__0059976__cre_72h__20250725__091031_1,output-XETG00045__0059976__cre_72h__20250725__091031_2,output-XETG00045__0059976__litt_24h__20250725__091031_0,output-XETG00045__0059976__litt_24h__20250725__091031_1,output-XETG00045__0059976__litt_24h__20250725__091031_2,output-XETG00045__0059976__litt_72h__20250725__091031_0,output-XETG00045__0059976__litt_72h__20250725__091031_1,output-XETG00045__0059976__litt_72h__20250725__091031_2,output-XETG00045__0059976__wt_24h__20250725__091031_0,output-XETG00045__0059976__wt_24h__20250725__091031_1,output-XETG00045__0059976__wt_72h__20250725__091031_0,output-XETG00045__0059976__wt_72h__20250725__091031_1,output-XETG00045__0059976__wt_72h__20250725__091031_2
Ctsq,2.561922942832635,0.0,4.201990330427973,0.0,0.0,0.0,3.889988668221585,3.009674618921448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.293925777635636,1.4191606013361586
Cttn,8.926560725813648,8.760486875156074,8.724719373901063,8.816094086317007,8.751309031443023,8.44449705941905,8.579610384000274,8.79129273483021,8.485052123211743,8.930349592034768,7.994835995145744,8.788115319587092,9.015956636456584,8.942950757964056,8.562364230142133,8.863015238172128,8.960774370735612
Cttnbp2,3.434279195262149,0.0,4.760583991820965,4.385376082524809,3.2246810846476905,5.357045395378171,5.09511012651406,5.356555519671081,5.367992104521541,0.0,5.066058335339128,4.0825421029198115,3.297540861059242,1.7393313160111583,4.209404361006139,3.657131036580199,4.006180242682889
Cubn,0.0,2.695317093424611,4.508155026212392,2.3160996158250042,2.8601907994241063,1.8069840291659731,3.592185998577413,3.917207888205516,3.1794401457154247,0.0,1.9834881152819233,3.2483012692229316,3.297540861059242,1.7393313160111583,2.88037361465763,3.657131036580199,2.590457355730458
Cul1,6.9498098533833925,7.270107589239724,6.529412928153456,7.449448964808449,7.576827772157647,7.7709725697285155,7.4528481448243715,7.451165093833638,7.411516491561447,8.544236070415645,7.524955208328364,7.32572057149708,7.130416170481232,7.166585222206765,7.365077920630351,7.261663147342243,7.493054509684356
Cul3,8.969542241736756,9.099863554112588,8.648553809603744,8.354676700017267,8.708765126507652,8.975329722775694,8.993704829614751,8.513521410352801,9.072276395026847,8.166883357938433,8.577912017837669,8.49702071890456,8.716092738204601,8.487184767657766,8.59833925136913,8.356175965943082,8.413131284258506
Cul4a,7.431898516998377,7.590165150191996,7.451585911414228,7.595137890599176,7.4957371526140015,7.737575415515303,7.4754395496101536,7.716055011883381,7.562671941306594,7.171894574778803,7.699146418101594,7.45368597146579,7.7195192587087655,7.692195160272697,7.572218051372342,7.453132561692543,7.83734170074313
Cux1,6.891402335150102,6.988345065309685,7.451585911414228,8.499203694552813,6.906423520248733,9.206495922225763,7.541165708746671,9.160779163378944,7.891258804508257,7.846209700066542,9.096922939024573,7.21655446812472,7.341549585212094,7.384179953317215,7.020802296286896,7.51169689318363,7.465985571946894
Cux2,3.434279195262149,0.0,3.8128483524921335,1.218231626149275,0.0,0.0,1.9126722844101085,0.0,1.8822588972412224,0.0,1.9834881152819233,2.658563037922536,1.6817170078434476,1.7393313160111583,2.5292102374144503,2.421110361241621,0.0
Cwc27,5.49647768845867,5.652275681573641,7.086244934239509,6.812954345657934,5.9912074179922525,6.826033786482174,6.39148858416147,7.470420491384322,6.570282865134939,8.015437926720008,7.187545433468153,6.479182657204846,6.24935509108909,6.881911610403784,6.014223127541891,6.741357509085485,6.5662173462074716
Cx3cl1,2.561922942832635,0.0,4.201990330427973,3.9628034410030977,3.964330680527393,4.953693787416977,2.7071088445636353,4.308172076289372,4.097535750341348,4.889441647705089,4.438383499741277,4.2530612429221675,4.222245250110012,3.6660769993940683,4.63591568281629,3.0460925018206146,4.706778080980388
Cx3cr1,0.0,3.579412168442085,4.508155026212392,4.6368591839208975,3.515408321665296,0.0,4.694073761487613,3.6731470293876427,3.1794401457154247,4.889441647705089,3.979330445869138,4.1703195185928,1.6817170078434476,0.0,5.2322614737449005,3.657131036580199,4.149176982318332
Cxadr,9.038449399339912,9.325989996077215,8.213722965161535,8.93034464855933,8.440654424754962,9.919089498115126,8.448724947172785,9.10026098095182,9.5257282902568,6.8524655759475745,8.225942517856922,8.979484764498064,9.064363026572867,9.272499626292609,8.852832435161277,8.536230158849945,8.502428128965056
Cxcl1,9.435872022029221,8.544707000098539,10.041625054549845,6.612393672029196,5.9912074179922525,0.0,9.502723084324716,8.020370802437347,6.929475267690458,10.163113489114803,6.3357649366314615,6.801313874766247,8.521772465310715,8.57827840321256,5.741416149797543,8.472789241643532,8.191444062862681
Cxcl10,10.237945805793483,8.265426699180695,11.869970695839255,5.607569688284167,5.3453154196743435,5.869854320928904,10.732600748217633,10.156549343116811,9.923079467084552,8.303930452205584,7.836018689730482,6.969800909071416,8.468808317569644,6.054989663914068,7.419717196928982,7.191743816762666,5.476762908948823
Cxcl12,9.608967791737662,9.288574444003912,11.585386293320964,8.099518242013716,8.414419567549134,7.86676168724101,11.106400427813698,9.80111592188434,9.028415934026754,10.30050262049368,8.975164867678139,8.599399614580129,8.54754278987588,8.768242249627978,8.621833697213363,9.028590540046764,8.752530378926947
Cxcl13,0.0,2.695317093424611,4.975353081031795,0.0,4.145376055625301,1.8069840291659731,5.585142665456092,4.125893357484656,4.491349409350922,0.0,6.387594302799314,5.085213801687548,2.437278519530772,2.505283140302315,3.937124739588756,2.421110361241621,0.0
Cxcl14,8.707083297907182,8.814136420287712,9.333084302432932,8.764216906404723,8.557145100152672,8.291804012733875,8.67052737713226,10.276266817580787,8.741994084012052,6.8524655759475745,9.812437284607768,9.411928095389985,9.253692237591656,10.12792755347283,7.988374885376082,9.060326540425354,8.427234175900752
Cxcl16,8.106833863250111,8.13095670195923,8.373676013306369,8.167661683050321,7.97409641067526,7.5191198064453175,8.200144342538078,7.308661999586793,8.495828829926937,9.970648152289026,7.908770320571089,7.6798957828194325,7.943092525614693,7.018302666316419,8.544034627322295,7.684566605719555,8.015927899575415
Cxcl2,0.0,0.0,5.1622541076126724,1.218231626149275,1.6262231604032418,0.0,3.216482108606285,5.957291847494802,1.8822588972412224,5.864896530188808,0.0,1.0446093239053915,0.0,0.0,2.064090920788868,3.0460925018206146,2.590457355730458
Cxcl3,5.780162157928495,4.123573789556182,7.487008786889432,3.1634474576797005,1.6262231604032418,0.0,6.802223471148596,7.544970594998656,3.1794401457154247,9.596678601095233,1.9834881152819233,1.6441402529973517,5.348576468312508,3.002956546662908,2.5292102374144503,5.568706896280046,4.706778080980388
Cxcl5,8.546028616667092,6.46974564857318,9.507080715293975,8.687376432051439,4.145376055625301,3.4589595565882507,9.142290729446222,9.85338977717413,6.2521452281666186,7.433260508309378,6.1075424083362515,6.969800909071416,8.797101064947555,9.52693578748113,7.020802296286896,9.258020046986218,9.446066470971296
Cxcl9,4.36595625694293,3.579412168442085,6.14196789311035,2.3160996158250042,5.732701878991451,4.208962162670948,4.136712369947262,2.5116076565954986,6.200378653357332,0.0,5.909043567632116,4.89218735527745,2.9306022301166066,2.505283140302315,5.978269470471305,3.4807310788795545,3.8474346894837654
Cxcr1,3.9740544536236464,4.827046966792767,4.508155026212392,1.218231626149275,1.6262231604032418,1.8069840291659731,5.311460214740408,4.125893357484656,2.671980921412431,0.0,3.3020910337428613,2.883004137039146,5.348576468312508,4.861243045918067,1.3734265856986911,2.421110361241621,2.590457355730458
Cxcr2,7.587160533925406,7.107730014303302,8.315751797352895,6.973860095632785,6.169108968052556,5.869854320928904,7.795745396864612,7.839668426307597,6.83078475500253,8.166883357938433,5.18799587575272,6.496268119748064,7.968751861049762,7.343207589011966,7.020802296286896,7.3020439560461705,7.5196248992790835
Cxcr3,2.561922942832635,2.695317093424611,2.4198453937541076,1.218231626149275,2.8601907994241063,3.0870046655841334,3.216482108606285,2.5116076565954986,3.1794401457154247,0.0,3.3020910337428613,2.0664071679395395,1.6817170078434476,0.0,4.079678451318088,1.9649113469296258,2.590457355730458
Cxcr4,7.587160533925406,5.485931981568187,8.60084645962586,8.40636007366585,6.74737301961694,7.5386423266678,8.610557043729665,8.007246389974403,7.45634362068407,9.748495350945841,7.739595549308867,6.8815281381062885,6.6170074051339896,5.836209228133053,8.339595945371538,7.978345738010376,8.441200539956343
Cxcr5,2.561922942832635,0.0,4.760583991820965,0.0,1.6262231604032418,1.8069840291659731,4.694073761487613,0.0,1.8822588972412224,0.0,0.0,1.6441402529973517,2.9306022301166066,0.0,0.0,2.421110361241621,1.4191606013361586
Cxcr6,0.0,4.123573789556182,3.8128483524921335,2.3160996158250042,1.6262231604032418,3.0870046655841334,4.97341123097426,1.7447104725322609,1.8822588972412224,4.889441647705089,2.7884686936177188,1.6441402529973517,0.0,2.505283140302315,2.88037361465763,0.0,2.590457355730458
Cxxc1,11.53789540795474,11.789173705210562,10.769677395222443,10.79442316738159,11.827554231389795,11.554309537313605,11.4205776571476,10.324681662563743,11.346644578053601,10.747656506791175,12.232089286175711,11.120574394238405,11.477581741453644,10.898951927308136,11.899596937059284,10.68352112666854,10.929172333667111
Cxxc5,6.830530051273241,5.297878409502714,6.228228497632617,7.076687062384506,6.250456877613821,7.261578952135014,4.97341123097426,7.308661999586793,6.200378653357332,7.171894574778803,7.404335868314195,6.730883924627852,5.268195587421796,6.412729652319085,6.7914075798258144,6.992304948711684,6.540498922202216
Cyb561,5.143009490008807,6.637860907080146,6.940540634549195,6.15604302811224,6.126647656703317,6.546380737888086,6.131887053030049,7.077058456274796,7.051365510696948,0.0,5.678808997875529,6.745247663908881,6.882998200954585,7.069442423973617,5.457889834525477,6.113561903704025,6.086867545762697
Cyb5a,8.723916975407377,9.563807625050961,8.126563814865913,8.71040449549735,9.460111302281211,9.617866886284297,8.95403770133417,8.356792423081892,9.28603148726645,7.654459981230489,9.459772408039377,9.107307008285856,9.258901414739434,8.80642564613528,9.326684165123497,8.826568806774969,8.807476473860119
Cyb5r3,8.911944203749659,9.350405259925457,8.568141944524989,8.972864762825427,9.188053585207435,9.357033519590242,8.83679093967779,8.7206833784661,8.904484843625788,9.301646136247559,9.06544558938778,9.240015559012813,8.900711631194309,9.346929096681663,9.340911039200135,9.223395537655843,9.285030187399428
Cybb,8.507658783706907,5.801407319186289,9.541182557899125,8.348818122284385,8.664928416058025,7.374523283329253,9.308790424027256,8.712620243804944,8.732913203022456,10.332898676427344,9.04944556636395,7.808575630034874,7.260765045463775,7.142905836134178,9.745622579409517,8.484533394466526,7.681339897556937
Cybc1,7.347515898526051,7.270107589239724,7.588339983241542,7.18587528139187,7.20058132710931,7.35263072532031,7.664264308497412,7.411865717990624,8.001234966687514,8.015437926720008,7.778941460977331,6.8815281381062885,7.1529753493563835,7.404237885203736,7.392656212897512,7.65369215352828,6.945137162370129
Cyct,3.434279195262149,4.123573789556182,5.952238368716265,2.3160996158250042,3.757260861096916,4.208962162670948,3.889988668221585,2.5116076565954986,4.097535750341348,4.889441647705089,4.6226869091711205,3.781747058598895,2.9306022301166066,3.6660769993940683,3.6012167767549412,3.657131036580199,2.9443327429907074
Cyfip1,9.329902671780347,9.499763933098627,9.670058813125328,9.093386364433563,9.617882898667906,9.065570882681216,10.151573521072782,9.207429873398794,9.439044836981166,10.541334714021247,9.120088286808162,9.126637455605522,9.439502485860558,8.887032814237601,9.810957974946257,9.151549201106148,9.345688850066063
Cyfip2,6.480409900678659,5.485931981568187,6.459804288951141,6.943082681360005,6.210356208051148,7.374523283329253,6.241393651694335,6.706753493782485,7.2680183010457,4.889441647705089,7.908770320571089,5.8937122246451965,5.694495580822329,5.836209228133053,6.770537486622718,6.0517518843773415,6.086867545762697
Cygb,2.561922942832635,0.0,0.0,5.350440945460984,6.719072403376209,6.247415070495503,1.9126722844101085,5.654687415262765,5.1669056975235135,0.0,6.532767185309994,7.70215535318193,3.297540861059242,6.666310128010033,5.864698012068166,6.741357509085485,6.050885794285759
Cyld,8.448120013262836,8.388424760872333,7.908768005294504,8.331098276979722,8.342034044995689,8.699921689876133,8.279315990336556,8.397599583230269,8.759986148452542,7.846209700066542,8.497638706398945,8.400495386936845,8.181204380814853,8.647226169891368,8.310974164478846,8.193972060627885,8.325490070122568
Cyp11a1,0.0,2.695317093424611,3.8128483524921335,1.8691714746768109,3.2246810846476905,3.0870046655841334,4.531098700084955,0.0,2.671980921412431,4.889441647705089,2.7884686936177188,3.07718381641408,2.9306022301166066,2.505283140302315,3.7789250896829554,1.293925777635636,2.9443327429907074
Cyp17a1,3.9740544536236464,5.297878409502714,3.8128483524921335,3.693712456333709,3.2246810846476905,4.699940417029777,4.694073761487613,2.5116076565954986,4.933180786672939,0.0,3.3020910337428613,2.658563037922536,3.297540861059242,0.0,4.079678451318088,3.4807310788795545,3.465424969698807
Cyp19a1,0.0,0.0,4.508155026212392,0.0,0.0,0.0,4.347340344363779,1.7447104725322609,0.0,0.0,0.0,0.0,2.437278519530772,0.0,0.0,0.0,1.4191606013361586
Cyp1a1,0.0,2.695317093424611,4.975353081031795,1.218231626149275,1.6262231604032418,2.5845297830763503,3.592185998577413,0.0,3.8512584394406897,0.0,1.9834881152819233,1.0446093239053915,2.9306022301166066,2.505283140302315,2.064090920788868,1.293925777635636,3.2282789663146807
Cyp1a2,2.561922942832635,3.579412168442085,2.4198453937541076,1.8691714746768109,0.0,1.8069840291659731,3.216482108606285,0.0,1.8822588972412224,0.0,0.0,1.6441402529973517,1.6817170078434476,0.0,2.064090920788868,1.293925777635636,0.0
Cyp1b1,5.49647768845867,7.369020020912412,7.37801904530865,6.879485182328626,6.775129140990741,6.621537815490287,6.57003766941712,7.6158569293198255,6.7963284183728625,0.0,6.966801585801434,7.098446755024926,7.3610581837116555,7.945879204242471,6.852265339789541,7.51169689318363,7.532728812072739
Cyp21a1,2.561922942832635,2.695317093424611,5.476101914508046,2.656829118360114,1.6262231604032418,1.8069840291659731,3.592185998577413,3.3792194354697047,2.671980921412431,0.0,2.7884686936177188,0.0,1.6817170078434476,1.7393313160111583,2.064090920788868,1.9649113469296258,0.0
Cyp24a1,0.0,0.0,4.508155026212392,0.0,1.6262231604032418,0.0,3.216482108606285,2.5116076565954986,0.0,0.0,0.0,1.0446093239053915,0.0,0.0,0.0,1.293925777635636,1.4191606013361586
Cyp26a1,3.434279195262149,2.695317093424611,5.1622541076126724,1.8691714746768109,2.8601907994241063,2.5845297830763503,4.840492696089458,3.009674618921448,3.1794401457154247,4.889441647705089,3.6800904104728196,2.883004137039146,2.437278519530772,1.7393313160111583,3.3985024841700167,3.279718126928404,2.1205501335003745
Cyp26b1,8.773270634572688,10.04719686923054,8.931704666186668,8.360511583094045,7.592512949539482,7.685983771645138,9.411943928841612,8.071706124526715,8.880014134382861,8.650875205926063,6.532767185309994,8.006391452439892,9.899201583639142,8.942950757964056,7.619668245246693,7.763807200170697,7.816062197848381
Cyp27a1,4.6738227269585755,5.081585352903732,5.7337242092543885,6.208746420639813,6.906423520248733,6.8574661956995495,5.09511012651406,5.356555519671081,6.687728302950303,4.889441647705089,6.664658202163323,6.814996476109965,4.892645498166186,5.7129721828319395,6.727869138360465,5.774046738185756,5.9372208446340835
Cyp27b1,8.106833863250111,8.265426699180695,6.940540634549195,6.4021876213891495,8.078032715368794,8.094879645017814,7.777680233132433,6.160643478343006,7.2680183010457,4.889441647705089,8.685354196336052,7.2771210470762995,7.8903627791079245,6.372571405263368,7.9793086342863155,6.660838885400961,7.367032636189471
Cyp2a5,3.434279195262149,3.579412168442085,6.228228497632617,1.8691714746768109,2.8601907994241063,2.5845297830763503,6.013380646934737,3.3792194354697047,4.491349409350922,0.0,3.3020910337428613,2.883004137039146,3.297540861059242,2.505283140302315,2.88037361465763,3.0460925018206146,2.1205501335003745
Cyp2e1,0.0,2.695317093424611,0.0,2.3160996158250042,6.435771103889821,7.113226639259252,1.9126722844101085,3.009674618921448,5.270949558855276,0.0,6.485980768044237,1.6441402529973517,0.0,1.7393313160111583,6.7914075798258144,5.477622518032919,3.2282789663146807
Cyp2g1,3.434279195262149,0.0,4.760583991820965,6.0444829969234934,1.6262231604032418,3.4589595565882507,4.531098700084955,3.3792194354697047,3.8512584394406897,0.0,0.0,3.2483012692229316,2.437278519530772,1.7393313160111583,7.10657099049659,4.682744113917777,4.880836228012969
Cyp2r1,0.0,2.695317093424611,4.760583991820965,1.8691714746768109,0.0,3.4589595565882507,4.347340344363779,4.308172076289372,1.8822588972412224,0.0,1.9834881152819233,2.0664071679395395,2.9306022301166066,1.7393313160111583,1.3734265856986911,2.421110361241621,2.1205501335003745
Cyp3a13,6.480409900678659,6.060123796791919,6.990761640873226,5.526846998704499,6.400563767715566,6.247415070495503,6.39148858416147,4.615460980493622,6.687728302950303,0.0,4.227038802345738,7.041389147895086,7.576644555007607,6.372571405263368,6.683900294274197,6.20157855516459,6.222440245334599
Cyp7a1,2.561922942832635,0.0,4.975353081031795,1.218231626149275,0.0,0.0,3.592185998577413,0.0,1.8822588972412224,4.889441647705089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyp7b1,5.903503662787453,8.290879534698009,7.855555272392706,5.891686461791746,5.943079671600488,6.0975203882370215,7.813587146583297,7.747965413999895,7.583028560498392,6.441583640683008,6.1075424083362515,6.063806556570933,7.418049413018148,8.089059743305596,6.414730118464022,6.508119629201279,6.843636064826814
Cyp8b1,2.561922942832635,2.695317093424611,3.2783228440069414,1.218231626149275,1.6262231604032418,0.0,2.7071088445636353,2.5116076565954986,2.671980921412431,0.0,0.0,1.0446093239053915,2.9306022301166066,0.0,2.064090920788868,0.0,1.4191606013361586
Cyren,5.645281508660501,5.801407319186289,5.7337242092543885,6.128951300141218,5.3453154196743435,6.043882711832158,5.950265134504017,5.180670584161318,6.302118484101536,6.441583640683008,6.044362796732936,5.730030593114445,6.071309172856424,6.00332568934173,5.558717854301985,5.9195709723664995,5.6788877084945
Cysltr1,5.33054182752291,2.695317093424611,4.201990330427973,4.385376082524809,5.104026497687098,4.8323889608154404,6.187679104245567,5.356555519671081,5.774269570503936,5.864896530188808,5.404723472258097,4.728322414396628,4.383556239937567,5.263817934350163,4.209404361006139,5.380397684915145,4.50880150018487
D1Ertd622e,0.0,3.579412168442085,5.476101914508046,3.9628034410030977,4.450906267331529,3.4589595565882507,4.694073761487613,4.747604116274027,4.491349409350922,4.889441647705089,3.3020910337428613,3.889132772834873,4.222245250110012,4.300887371837038,3.7789250896829554,4.203461386570352,4.279269620681811
D1Pas1,4.36595625694293,4.517769819924129,5.1622541076126724,0.0,3.964330680527393,4.208962162670948,4.97341123097426,3.009674618921448,4.097535750341348,0.0,3.3020910337428613,3.665720718460254,3.8327454250190347,3.6660769993940683,4.328421714387165,2.76718320492718,3.2282789663146807
Daam2,4.6738227269585755,5.485931981568187,5.61065589484251,6.208746420639813,5.9912074179922525,7.284886271404143,5.585142665456092,5.180670584161318,6.090915999582888,4.889441647705089,6.437626072073137,6.063806556570933,4.528630900107214,5.3490702721402945,6.966781745273234,5.477622518032919,5.813828802667592
Dab2,6.700492245369944,7.548565163232936,7.683018639070762,6.943082681360005,7.0267596232585445,6.918348252833521,7.283952104168106,7.150524697220842,7.163754995308134,8.429080866049103,7.378952843715043,7.131628646468405,7.301722688583936,7.756022170823846,7.619668245246693,7.4885556525872925,7.410274668248721
Dach1,3.9740544536236464,3.579412168442085,4.201990330427973,4.080603358271111,2.3713011480404984,4.554091675618045,2.7071088445636353,4.125893357484656,3.554106601770038,0.0,4.227038802345738,4.331313845345095,2.437278519530772,2.505283140302315,2.5292102374144503,4.312902295009498,4.279269620681811
Dact2,4.6738227269585755,5.936557211574526,4.975353081031795,4.9778345741203,5.104026497687098,4.953693787416977,4.347340344363779,3.6731470293876427,4.097535750341348,0.0,4.932855040854507,5.295027828510139,5.497034481543389,3.002956546662908,4.438364421798132,4.203461386570352,3.2282789663146807
Dag1,8.054560255702691,8.434830662995425,7.260117757603072,7.595137890599176,8.15399348338181,8.13390889176181,7.683797001869924,7.809743774773522,7.680713861862444,7.171894574778803,8.044114016041743,8.340266434491637,7.7641639412388015,8.241771981861506,7.914197624596631,7.622142495297864,7.76144837512737
Dagla,5.33054182752291,2.695317093424611,3.2783228440069414,3.693712456333709,3.964330680527393,0.0,2.7071088445636353,3.3792194354697047,4.097535750341348,0.0,4.438383499741277,3.07718381641408,2.9306022301166066,3.6660769993940683,3.162574181297044,3.0460925018206146,2.1205501335003745
Daglb,5.33054182752291,4.123573789556182,5.476101914508046,5.923567845966499,6.03778133708684,6.2941080883070235,5.09511012651406,5.356555519671081,6.864437319598089,6.441583640683008,6.746330122477464,5.758633218802466,5.268195587421796,5.94974265402493,6.92961052328478,6.172832206829516,5.363982917557042
Dao,2.561922942832635,2.695317093424611,5.476101914508046,1.218231626149275,0.0,1.8069840291659731,4.531098700084955,0.0,2.671980921412431,4.889441647705089,2.7884686936177188,2.0664071679395395,2.437278519530772,1.7393313160111583,0.0,2.421110361241621,2.1205501335003745
Dapk1,6.700492245369944,6.637860907080146,6.8885081597027185,7.335571191987832,7.653602009991325,7.330400827262453,6.905657957975681,7.126449248332971,7.923545237748429,7.171894574778803,7.926399108224281,7.372736154776566,7.260765045463775,7.5190598147744065,7.607951202729268,6.872280698860914,7.146096030375029
Daxx,10.05714217961571,8.704764949004518,10.59400125911576,8.337029107571443,7.8877401619438965,8.485311480682087,10.053630617712813,9.483388304740055,9.279809537862501,8.930349592034768,8.746177193768483,8.311597065787533,8.900711631194309,8.595826711408215,8.360695696435915,8.449010177981693,8.034472118904567
Dazl,0.0,2.695317093424611,4.201990330427973,0.0,2.3713011480404984,1.8069840291659731,3.592185998577413,1.7447104725322609,0.0,0.0,1.9834881152819233,0.0,0.0,0.0,1.3734265856986911,1.293925777635636,1.4191606013361586
Dbh,3.434279195262149,2.695317093424611,3.8128483524921335,0.0,0.0,0.0,3.889988668221585,0.0,0.0,0.0,1.9834881152819233,0.0,1.6817170078434476,0.0,2.5292102374144503,1.293925777635636,1.4191606013361586
Dbn1,8.00032116355507,6.060123796791919,7.260117757603072,9.249324508708382,7.623380797794683,8.775914940118398,7.6040275409225195,8.744605871715203,7.2680183010457,8.544236070415645,9.378854206128892,8.340266434491637,6.98710973564838,7.537338780650064,9.413383879183836,9.212844042508069,9.134144061356576
Dbnl,9.466202274111565,9.466643412277408,9.146308433820938,9.49455797900027,9.742621874068272,9.561723834468035,9.458047404503352,9.390413263046575,9.977915745754862,8.544236070415645,9.172736674138521,9.32375335800494,9.691442823435732,9.567523448599484,9.826207824821893,9.298501535217992,9.37872093588439
Dbp,7.549883251769099,9.250162644387274,7.521582717806673,7.145891814863941,9.617882898667906,10.060852401983354,8.01206825413622,7.508177029191116,9.966339308646772,6.8524655759475745,9.00865152496955,8.825773141444442,7.673448792730489,8.744837518419182,8.827796196535479,9.095214453470684,9.146983422983611
Dbx1,0.0,2.695317093424611,4.201990330427973,1.8691714746768109,1.6262231604032418,0.0,3.216482108606285,0.0,1.8822588972412224,0.0,0.0,1.6441402529973517,0.0,0.0,2.064090920788868,0.0,1.4191606013361586
Dbx2,2.561922942832635,0.0,3.2783228440069414,1.218231626149275,2.3713011480404984,2.5845297830763503,4.136712369947262,2.5116076565954986,3.1794401457154247,0.0,3.6800904104728196,2.883004137039146,1.6817170078434476,3.6660769993940683,4.5405188024571,4.085031914426136,4.398595551411431
Dcaf1,6.6307963289445455,6.637860907080146,5.847114427392472,6.812954345657934,5.943079671600488,6.692972698809793,6.438239843670105,6.296312494701827,6.724844121865244,0.0,6.437626072073137,6.461892428554008,6.5162028503736895,6.153078007364603,6.414730118464022,6.388203033679141,6.68835130287727
Dcaf11,4.36595625694293,2.695317093424611,4.508155026212392,3.834522720135387,3.515408321665296,4.39182287773125,3.216482108606285,4.469982539789836,3.554106601770038,0.0,4.227038802345738,4.6077308995521555,2.9306022301166066,2.505283140302315,3.937124739588756,4.203461386570352,3.2282789663146807
Dcaf7,7.658944292896751,7.270107589239724,7.339779283940361,7.534491904686445,7.576827772157647,7.787385632730475,7.283952104168106,7.779185249357866,7.939421480864825,7.654459981230489,7.570514090748884,7.780955588618234,7.175187198329661,7.817144609823196,7.523153991718048,7.611470735914677,7.633483842920342
Dcc,0.0,0.0,4.508155026212392,1.218231626149275,1.6262231604032418,3.0870046655841334,4.347340344363779,1.7447104725322609,1.8822588972412224,4.889441647705089,0.0,0.0,2.437278519530772,0.0,1.3734265856986911,0.0,0.0
Dct,2.561922942832635,4.517769819924129,3.8128483524921335,7.544778265290935,4.582400409971822,7.614193217210297,4.531098700084955,5.843748283681538,5.054771172939916,0.0,7.378952843715043,4.942918643511632,3.8327454250190347,5.076527163254163,4.5405188024571,3.9560041972841735,4.9605754756147755
Dctn1,10.214314284105214,10.588739073847986,9.82342526638302,10.330709851622377,10.601544379067878,10.4231222964616,10.04610405218132,9.871609302567453,10.175178812787212,9.970648152289026,10.659193837774653,10.105998522871701,10.268094195970422,9.998671176938533,10.44397485021361,10.129860615336392,10.310747273226903
Dctn2,8.789353662934419,9.542774042449672,8.918792226096096,9.633567308111559,9.421114728456422,9.508266598244798,9.106554155272839,9.53001734976885,9.439044836981166,9.426986495304327,9.507402520931784,9.549239071517183,9.139715836757023,9.288775227358283,9.617081749810716,9.473706574540842,9.587783315719651
Dctn3,4.927405992385465,4.827046966792767,5.847114427392472,4.6368591839208975,5.013710908178411,4.554091675618045,3.592185998577413,4.125893357484656,5.625192402234024,0.0,4.227038802345738,4.405539471107505,4.781209866318774,4.118660939985877,4.079678451318088,4.414623341500837,4.50880150018487
Dctn4,7.72732498487164,8.102490476256984,7.588339983241542,7.690871756094758,7.937717645797067,8.013503202732133,7.865825518280431,7.580849090387745,7.411516491561447,7.654459981230489,8.13789094272755,7.522015887423502,7.807468447546165,7.8613448662526535,8.092945714685403,7.918998158103476,7.816062197848381
Dcx,3.434279195262149,3.579412168442085,4.201990330427973,1.218231626149275,1.6262231604032418,3.4589595565882507,4.531098700084955,2.5116076565954986,1.8822588972412224,0.0,2.7884686936177188,2.392655586941037,2.437278519530772,1.7393313160111583,1.3734265856986911,2.76718320492718,3.8474346894837654
Ddah1,4.6738227269585755,5.801407319186289,6.459804288951141,6.15604302811224,5.104026497687098,4.8323889608154404,6.651656008036016,6.160643478343006,5.701655693345697,4.889441647705089,5.678808997875529,4.991926437889973,6.023139210069212,5.8940924724410495,5.0363731818838975,5.774046738185756,6.156245811848896
Ddb1,10.519221195934735,10.583599116279192,9.891096829216252,10.251282713876353,10.476097905504993,10.238482910779355,10.363223488338368,9.92143287776168,10.2278410987594,10.233442898324002,10.518084855530224,10.287480407068028,10.551032143053456,10.091280091430662,10.42072191108842,10.359263077942346,10.34457972939905
Ddc,3.434279195262149,0.0,5.1622541076126724,1.8691714746768109,2.3713011480404984,0.0,4.136712369947262,0.0,0.0,0.0,2.7884686936177188,0.0,1.6817170078434476,0.0,2.5292102374144503,1.293925777635636,1.4191606013361586
Ddit3,9.77969417315067,9.594793961430717,8.709804554297198,7.393633391151504,9.000913419258199,8.646940444891394,8.680284474265724,7.809743774773522,8.880014134382861,8.544236070415645,9.272598031881577,8.607284486789096,9.070301203077035,8.307148485755546,8.990052260800026,7.632735893898344,8.025229804665686
Ddit4,9.466202274111565,8.56571262429884,9.598987321877784,8.894598512751832,8.596569942723042,8.855907372414421,9.673648744841545,9.230201474931139,8.960018952916801,11.348274679871082,8.532589855583208,8.88210439409248,8.940158411584571,7.590825879246276,8.339595945371538,8.889758270147047,9.159709527049966
